Unnamed: 0,z1,z2,z3,z4,score_final,Label,is_R,score_proj,score_refined,score_hybrid,score_decision
GSM3029333,1.5932656237294198,-1.7032378736712186,-0.8311053127635268,0.1514811483121317,,,,,,,
GSM3029334,0.21991997877124445,-2.1282867786487185,-2.7381803176265116,1.0438571687426088,2.1302708624700495,True,1.0,4.0686217811549,3.6563245569088045,3.3581713979752057,2.1302708624700495
GSM3029335,-1.6193903740921338,0.7915220081416033,1.006303286626684,0.2388106210092055,-0.3585167393958092,False,0.0,-0.7078876806692448,-0.3585167393958092,-0.3585167393958092,-0.3585167393958092
GSM3029336,-0.2737005775593028,-7.961703983866689,-6.449891445366004,-1.5877565141934606,8.694895113553114,False,0.0,11.430627883285656,10.596674587680804,9.549806132534783,8.694895113553114
GSM3029337,-0.9968419810477088,0.3442728861912523,-0.4427482212321195,-1.5508878656038247,0.5900725904782275,True,1.0,0.5476310023802686,0.7159139643856094,0.6499668224406193,0.5900725904782275
GSM3029338,-0.6462210132785481,0.013090721161210623,-0.2878360139223899,-0.40326056154431406,0.4440113785659396,True,1.0,0.516758759146591,0.5188113201326477,0.4440113785659396,0.4440113785659396
GSM3029339,0.11819287112064024,-0.6169144556620699,-1.2159206385101413,0.7238872363844183,,,,,,,
GSM3029340,0.7076647520763318,0.18922537561021813,-0.18250428461649226,1.2208323786114634,,,,,,,
GSM3029341,-0.12971762993098226,0.1273071460109435,1.9325455095675066,0.16773381420378314,-0.6577706132963486,False,0.0,-1.1922364869247462,-0.6577706132963486,-0.6577706132963486,-0.6577706132963486
GSM3029342,-0.21277780197257934,-0.3913092514702913,-0.14882013121560886,-0.552439499780961,0.7125178273875532,True,1.0,0.655371708481006,0.7125178273875532,0.7125178273875532,0.7125178273875532
GSM3029343,0.4390352100519932,-0.7258898969594133,-0.5832593444931226,0.045091920371007774,,,,,,,
GSM3029344,0.8133060826802099,-0.5903692779789647,-1.503854442713621,1.6671730638310913,,,,,,,
GSM3029345,-2.0958921378483644,2.1976159216063085,1.0891011613129642,-0.8061628288340752,-1.2386000092560345,True,1.0,-1.339011059913116,-1.5710923004961044,-1.2386000092560345,-1.2386000092560345
GSM3029346,1.684667511375803,-1.515824957264162,-1.2180244051189197,1.5701665011582735,,,,,,,
GSM3029347,-0.3922100279021027,0.6678350501448256,0.16311403353466386,-0.5010512069541474,-0.21126354590575083,True,1.0,-0.19801552702403316,-0.21126354590575083,-0.21126354590575083,-0.21126354590575083
GSM3029348,0.3679216793956023,1.1004070907805765,0.808516339825152,-0.6247947969899292,-1.0881316927566231,False,0.0,-0.9378163292118994,-1.0881316927566231,-1.0881316927566231,-1.0881316927566231
GSM3029349,0.3393954184257939,-1.7675301239454968,-2.04140298592275,0.9661465569002767,,,,,,,
GSM3029350,0.5755293382786678,-0.7817243212316692,-1.206055043713287,0.7591845909210715,,,,,,,
GSM3029351,-0.7403900792760719,0.6290653888555667,0.38638881685698195,-1.6624267326715148,-0.1409465925064376,True,1.0,-0.34199487879910695,-0.21267610758238856,-0.1539354006988263,-0.1409465925064376
GSM3029352,-0.2001715035972916,1.4897721192442963,1.6321708698370108,-1.0976578134103976,-1.6480882048262875,True,1.0,-1.7570943487266395,-1.6480882048262875,-1.6480882048262875,-1.6480882048262875
GSM3029353,0.22271353410263156,-0.7145160549810723,-0.37116323108647015,-0.13897868516818535,,,,,,,
GSM3029354,-1.7395866579173276,0.7667854894931381,-0.8292046143626924,0.539714006253185,0.6680229850096855,True,1.0,0.6120680808046765,1.0221505860969837,0.9728004307412854,0.6680229850096855
GSM3029355,0.6053592690131373,1.0490407705307543,1.2677740683704166,0.025821323888310897,-1.1405381858643682,True,1.0,-1.2902114865176144,-1.376738587862571,-1.1405381858643682,-1.1405381858643682
GSM3029356,-0.23457668549892358,0.4821872937199597,0.4065853889599114,-0.27005209200450075,,,,,,,
GSM3029357,0.1739942815061132,-0.5903127645096272,-1.1077943708295406,0.7996918394726098,1.0905865361611833,True,1.0,1.3105210575563453,1.0905865361611833,1.0905865361611833,1.0905865361611833
GSM3029358,0.38607307110818134,-0.013536856576601393,-0.9380054293239679,-0.08038145451606914,,,,,,,
GSM3029359,-0.5734332993182955,-0.03133472307405994,-1.4866624634092194,0.33590550524844315,1.0980734409640178,True,1.0,1.3863158711902808,1.2427547185570484,1.0980734409640178,1.0980734409640178
GSM3029360,0.24887395111778873,0.2709548569680653,0.8216757020062381,-0.4163356381722009,,,,,,,
GSM3029361,-0.353118877955538,0.07598769850772456,0.5581081043833611,-0.7504902651593596,-0.08103095547458598,True,1.0,-0.11313321297429653,-0.08103095547458598,-0.08103095547458598,-0.08103095547458598
GSM3029362,0.7017597981357075,0.23455026962499592,-0.053272532287208046,2.076992536766235,0.1521082513234253,True,1.0,0.01077564992951451,0.04204849781704725,0.1521082513234253,0.1521082513234253
GSM3029363,0.4285387113665395,-1.2625689156269,-0.6084212764166657,1.2790291793709079,1.141322203737629,True,1.0,1.3551205005936182,1.141322203737629,1.141322203737629,1.141322203737629
GSM3029364,0.6505279725104917,0.4724359198751279,0.1683349463153396,0.3497019064077692,-0.22705000479529686,False,0.0,-0.21094822064810675,-0.4840688646300519,-0.32048253800596377,-0.22705000479529686
GSM3029365,-0.7686288987024561,1.4818048998419764,0.6080567304939455,-0.5343621396776059,-0.838714782612285,True,1.0,-0.9279120225005543,-0.838714782612285,-0.838714782612285,-0.838714782612285
GSM3029366,0.8548337974836068,-2.0733204747167524,-0.8500798376667765,0.7006446877242439,,,,,,,
GSM3029367,1.027605351065904,-0.47106621058246473,-0.23382100784249796,0.8907831957188108,,,,,,,
GSM3029368,1.391527864429543,0.3704451942627671,-0.262553738560206,0.027287801167656396,,,,,,,
GSM3029369,-0.5350626355704088,-0.7277979372590622,-0.8479860081139663,0.2672550896074329,,,,,,,
GSM3029370,-0.22149949767270732,0.06427940997611413,-0.21819184002460132,-0.1333629118361916,,,,,,,
GSM3029371,-1.250708895394679,1.3983796254064054,0.985829990014763,1.0025432948781612,-0.7471531682447918,False,0.0,-1.1300680731225066,-0.9453626919670937,-0.7471531682447918,-0.7471531682447918
GSM3029372,0.6105128144347082,-0.7852623315139176,-1.1189174366885581,0.7827118448919611,,,,,,,
GSM3029373,-0.021665899757280074,0.281966707271631,0.010785737891119685,0.1168981318919453,0.02719098355418927,True,1.0,0.09010064605114726,-0.006679905077720934,0.02719098355418927,0.02719098355418927
GSM3029374,-1.712583957391897,0.8274306774650012,-0.6428350187649751,0.4624515747506056,0.43415241833852897,True,1.0,0.3678968354645524,0.42517141923208246,0.43415241833852897,0.43415241833852897
GSM3029375,-0.6511442164116439,0.9556071266018014,-0.6226239057705005,1.3478956661402266,0.1353084478916767,False,0.0,0.2615577251907096,0.08110028037449944,0.1353084478916767,0.1353084478916767
GSM3029376,-1.1551166741182914,1.4673770109696052,1.0002137385261327,-0.5616977375922858,-0.6874884622537193,True,1.0,-1.4076338001476998,-1.0821369964159686,-0.8427592235035721,-0.6874884622537193
GSM3029377,-0.6148755858190693,0.575232527036093,0.9179092611108388,-0.20888058705782805,-0.5044804445729838,False,0.0,-0.6145061008163987,-0.5044804445729838,-0.5044804445729838,-0.5044804445729838
GSM3029378,0.07991174542827206,-0.838768621747495,0.2599828680592271,-1.23100118312979,0.5076582172309535,True,1.0,0.5750408655960634,0.5076582172309535,0.5076582172309535,0.5076582172309535
GSM3029379,1.2856105659737511,-1.487159760140799,-0.6446816955764122,0.6688966788630364,,,,,,,
GSM3029380,0.36078468402925595,-0.18854960448436459,-0.7686144911772482,0.8163577816667036,,,,,,,
GSM3029381,0.1256141435734847,-0.3670179422271937,-0.8502117237847749,0.9334700697314728,0.9484705774633729,True,1.0,0.9989607108773159,0.9945016461168177,0.9484705774633729,0.9484705774633729
GSM3029382,1.6725316902322707,-0.8053412571106576,0.012004919579519484,1.276601117635017,,,,,,,
GSM3029383,1.1581595525582673,-0.9962113366328413,-1.035240692918685,0.33422825704754955,0.9778167411400992,True,1.0,1.4116909230708548,0.9778167411400992,0.9778167411400992,0.9778167411400992
GSM3029384,1.039570903809722,1.489279140361797,1.446114354517484,1.4139947404943976,-1.150613505496617,False,0.0,-2.019097420354762,-2.298031755016395,-1.909953321619165,-1.150613505496617
GSM3029385,-1.6328396285558948,1.1328391355205625,2.159182986658753,-1.7103781419485244,-1.5188323721810775,False,0.0,-1.8522579719723096,-1.5188323721810775,-1.5188323721810775,-1.5188323721810775
GSM3029386,2.939286983069765,-0.6656102401065472,-0.43120165156778206,1.5857626387700923,,,,,,,
GSM3029387,1.6072868483690368,-0.5738280365040935,0.3146337111213614,0.5289756881612842,,,,,,,
GSM3029388,2.3241482556433453,-0.6589081872396836,0.37060470727351896,1.0937097367793416,,,,,,,
GSM3029389,0.6764730474975992,-0.63940011784361,-0.6140795529593865,-0.0700844864750094,,,,,,,
GSM3029390,1.4154780202677888,-0.5403855090412253,-0.8217310883767048,1.6834973227380468,,,,,,,
GSM3029391,-1.8846651083450943,1.269362191448081,0.6219967741783375,0.46767369403976206,-0.3505276682289202,True,1.0,-0.7129462522057267,-0.3505276682289202,-0.3505276682289202,-0.3505276682289202
GSM3029392,0.9558413102782393,-0.21564084581103748,0.4510823373475746,-1.091520740973842,,,,,,,
GSM3029393,0.41785850895773313,-0.12157693062641108,0.25471051785681514,0.26603176531617745,,,,,,,
GSM3029394,0.6351154016293585,0.04856142607513359,0.7908760232489165,-0.9889071693933166,-0.5179883495005208,True,1.0,-0.3370910854733785,-0.5179883495005208,-0.5179883495005208,-0.5179883495005208
GSM3029395,0.6806037944894453,-1.3629329420975864,-1.0033521713635318,0.6159932947994649,1.441262800242153,False,0.0,1.7084429762653925,1.4832191808945083,1.441262800242153,1.441262800242153
GSM3029396,0.4753027025325435,0.4568575468494017,0.6690971286794145,-1.653894672600089,-0.6488448686592808,True,1.0,-0.48165949666903346,-0.6488448686592808,-0.6488448686592808,-0.6488448686592808
GSM3029397,1.1794624138765102,-0.24673939511923296,-0.15488130093069197,0.15849396596073212,,,,,,,
GSM3029398,0.011714165194423616,0.059203191004290334,0.6491446972303986,-1.4561930827047918,,,,,,,
GSM3029399,-1.0663730280058703,-0.4166246633767453,0.8580363278160821,-0.7751954832456796,0.38938350443571557,True,1.0,0.0393263066846095,0.3662224104580437,0.38938350443571557,0.38938350443571557
GSM3029400,0.7040149691554388,0.4916508077070421,-0.042265165055801523,-1.27306028598036,-0.11223588517830536,False,0.0,0.007349542739655415,-0.11223588517830536,-0.11223588517830536,-0.11223588517830536
