Unnamed: 0,z1,z2,z3,z4,score_final,Label,is_R,score_proj,score_refined,score_hybrid,score_decision
GSM4385584,2.2064374130850606,4.329970610709977,-5.135680728997049,-2.515942149898184,1.495175243069251,False,0.0,0.8499399161195783,1.1581331163658017,1.495175243069251,1.495175243069251
GSM4385585,1.4696631253934058,-0.39905177651357887,0.5551872216614017,-0.20770231690826077,-0.41479589685035806,False,0.0,0.1158733388304037,-0.759334167506445,-0.5349885232475668,-0.41479589685035806
GSM4385586,0.7119118993092655,-0.1047145722910744,0.01660624591637126,1.2535445765274478,-0.11118877419444115,False,0.0,-0.035508346170833364,-0.37976093340786865,-0.2710967012159743,-0.11118877419444115
GSM4385587,0.9463923365378891,-2.4145818054908483,-0.3156181370361219,1.423329603623453,0.741234387588442,False,0.0,1.9388061175292115,1.2674771904615871,1.236618209600547,0.741234387588442
GSM4385588,0.2635354761728167,-1.0079507523638134,0.25187415419621945,-0.6179644091742488,0.23821003346997077,True,1.0,0.4749525922669214,0.2882512817947718,0.28929561028219897,0.23821003346997077
GSM4385589,0.7614604864293263,-0.6792034029233943,-0.43558232742208236,-0.07204273961425542,0.2643835450198142,True,1.0,1.0837151410032047,0.2068394636754748,0.2643835450198142,0.2643835450198142
GSM4385590,1.213110105006753,0.029711820934399384,-1.4732825031489696,0.01004535797451442,0.31134393169543495,True,1.0,1.2416114023601188,0.09202090988835564,0.31134393169543495,0.31134393169543495
GSM4385591,0.6012043555236845,1.3452439151394566,1.874887802459911,0.17726694608605617,-1.4247518669382975,True,1.0,-2.150652247201333,-2.386091974896251,-1.9561192374834904,-1.4247518669382975
GSM4385592,-0.6658258699950482,-0.5236922519034849,2.322917056649839,-0.6135086582598812,-0.8731413878530262,False,0.0,-1.290440089122744,-1.2352233658920169,-0.8731413878530262,-0.8731413878530262
GSM4385593,0.6208218463359569,0.6610667795306228,0.10266668130115578,-0.9224256118004505,-0.5253408607513945,False,0.0,-0.30609953699757675,-0.6582601816712672,-0.5253408607513945,-0.5253408607513945
GSM4385594,1.8930062576414601,-0.37374313328092557,-1.1400429522795341,0.32530195208382223,0.2124383765847257,False,0.0,1.70574795911636,0.021129203791936512,0.2124383765847257,0.2124383765847257
GSM4385595,0.8311183993720274,-0.6536037191171785,-0.12545762831192944,-0.10697106420357992,-0.165557902299687,False,0.0,0.1847021182532768,-0.41098188539453345,-0.165557902299687,-0.165557902299687
GSM4385596,1.624870179113441,-1.5187096421968236,-0.8521410686129727,0.5408376687955471,0.17715291499798436,False,0.0,1.1985514150963672,0.19844522935534253,0.3392283390184554,0.17715291499798436
GSM4385597,0.4449592172078228,0.5234223186029718,-2.214030455286666,-0.07855374751566883,0.9598875231865698,False,0.0,1.9563976260257923,1.0672496542247751,0.9598875231865698,0.9598875231865698
