Unnamed: 0,z1,z2,z3,z4,score_final,Label,is_R,score_proj,score_refined,score_hybrid,score_decision
GSM1153547,-0.45021071420709163,1.5556090019673081,0.934505739182321,-0.7514714810440889,0.766498205360205,True,1.0,0.82703557951369,0.506548180211069,1.0160749289179116,0.766498205360205
GSM1153548,-0.8506235223648222,-0.38867903730262704,1.5164058820297894,1.1914599583158494,0.10706156203836584,True,1.0,-1.3143976466735707,-1.6225353826809794,0.25217666630528823,0.10706156203836584
GSM1153549,0.23125935026336575,0.003530339272671635,-0.9082285969859198,0.07334451537744312,0.35685658995705294,True,1.0,0.09899505105728547,0.7100839415892276,0.35685658995705294,0.35685658995705294
GSM1153550,0.8557053209554171,-0.38474352824900504,-0.5636508721521271,0.5784182329256835,0.39178096117922623,True,1.0,0.1132390526453763,0.5465429482581913,0.7543704378877196,0.39178096117922623
GSM1153551,0.7940291806260324,0.4288646030428801,-0.7367534142113411,-0.021437483085387975,0.8253440448716267,False,0.0,0.2590184174666229,0.9030846983080093,0.8253440448716267,0.8253440448716267
GSM1153552,-0.4769872184473137,-0.20944012003796803,-0.05520410535081029,-0.06102259483624416,-0.08172279562530624,False,0.0,-0.008712308388530491,-0.13854490666940092,-0.08172279562530624,-0.08172279562530624
GSM1153553,-0.7799779978774349,1.215402428412488,-0.7580984629414879,-0.7282864341159466,0.9269192670261741,False,0.0,1.1541510428219302,0.6674535997050494,0.9269192670261741,0.9269192670261741
GSM1153554,0.18329544990485758,1.453366475069119,0.7359396057134884,0.009694916145377944,0.5204763298018786,False,0.0,0.6069847052509993,-0.45506740033737303,0.6951344207305952,0.5204763298018786
GSM1153555,-0.3042741696867688,-0.812196875975382,0.8788895537438541,1.0255764024936869,-0.06772193577416703,True,1.0,-1.1018550083543663,-1.159334343965925,-0.14904219410161523,-0.06772193577416703
GSM1153556,-1.1048162155636716,0.6856714318376191,0.4975036481750607,0.5526317880592555,0.22018902313644637,True,1.0,-0.17251923481106096,-0.2629756663254812,0.3237149823109816,0.22018902313644637
GSM1153557,-0.4754072479493564,1.3943671221429914,-0.5860150170369678,0.5857833303450103,0.6816241536478008,True,1.0,1.45492665440846,1.2393736650551592,1.304513979608076,0.6816241536478008
GSM1153558,-0.540420610249008,0.3931374103526197,0.027408522577877657,0.677223256169977,0.32993589461665657,True,1.0,0.552580185341951,0.20295921204985062,0.32993589461665657,0.32993589461665657
