Unnamed: 0,z1,z2,z3,z4,score_final,Label,is_R,score_proj,score_refined,score_hybrid,score_decision
GSM5624744,-0.31394898850103165,-0.35023840059202765,1.3146117156386103,0.707648441351143,0.5043145331913911,True,1.0,0.5639719674266304,-0.2664161096864795,0.5043145331913911,0.5043145331913911
GSM5624745,1.845710898214381,0.8540115975987091,-0.25239266724229653,0.7418779721076318,0.006625233271482456,True,1.0,-2.26472193346159,-0.8940190090288312,0.006625233271482456,0.006625233271482456
GSM5624746,-0.3829874282288093,-2.780496208921426,0.20697551284653895,0.3283904482188741,0.060165158760734125,True,1.0,1.805659815517243,0.828495523199169,0.060165158760734125,0.060165158760734125
GSM5624747,-1.371973544648591,-1.984599872392124,0.8674822842786586,-0.336067145852771,1.1357067792307438,True,1.0,2.3709477913396415,1.344214201484565,1.1357067792307438,1.1357067792307438
GSM5624748,-0.2690783901324461,-0.5230274393022785,0.24866341744962683,0.6136581351070253,,,,,,,
GSM5624749,-0.08871055698536678,1.3993881500572596,-1.8270777131900056,-0.20805906378937797,,,,,,,
GSM5624750,0.7348535409047606,1.084669847973183,0.4068167771630015,0.3755304528374057,-0.02652438256202483,False,0.0,-1.3646230510811077,-1.2017409215609627,-0.02652438256202483,-0.02652438256202483
GSM5624751,1.122341440615576,0.5709147014256042,-1.0054588185617148,0.8573134635004673,1.136673275283807,False,0.0,-1.2740672640472581,-0.48524718054504173,1.381955821475737,1.136673275283807
GSM5624752,0.9642506547449677,-0.30593834618051524,-1.686584927265012,1.5084984636744854,1.0138627138521914,False,0.0,-1.3547602320766066,0.13228966400287495,1.0138627138521914,1.0138627138521914
GSM5624753,0.8780343984215376,0.47859806115593234,-0.3953188443991136,-0.5913442112258697,1.01334228749702,False,0.0,-1.0178793022848358,-0.45254200393455585,1.1106212837235883,1.01334228749702
GSM5624754,-0.46558669635624833,-0.8904896159799032,-0.6007845279209286,1.5787778308965579,-0.5218634933342509,True,1.0,0.3622478385543395,0.7135345443614364,-0.5218634933342509,-0.5218634933342509
GSM5624755,0.7903456869428428,-0.27191489509605027,0.29604278309803644,0.7432742682601401,0.8270789398740194,True,1.0,-0.3636140489393821,-0.037836136438432706,0.8270789398740194,0.8270789398740194
GSM5624756,-0.4836269455530215,-0.8252998852688231,-0.9958269919916795,0.1757584572608596,,,,,,,
GSM5624757,-0.22738457647295376,0.08190300293407013,-1.5389949120496296,-0.8811541732105983,,,,,,,
GSM5624758,0.8320740304795005,0.017316190316415993,0.3476518428839128,-1.053394480448454,0.37831201739258186,True,1.0,-0.6467834321042487,-0.23537197063717744,0.37831201739258186,0.37831201739258186
GSM5624759,-0.441909452657458,-0.7454715324826584,1.817856417836303,-0.7976677161297676,1.8888867606776072,True,1.0,-0.05698870086774378,-1.549076381737031,1.8888867606776072,1.8888867606776072
GSM5624760,-0.5224580050764169,1.26275239444755,0.6545193341776634,-0.362695302711777,1.3156001266346875,True,1.0,-0.46880932052019647,-1.2849507827991176,1.3156001266346875,1.3156001266346875
GSM5624761,-1.365552606232064,-0.4157863269114437,-0.45584899077627133,0.6888779619718735,-0.26417365841467766,True,1.0,0.8396993992492106,0.38597392769067146,-0.31755970800667965,-0.26417365841467766
GSM5624762,0.5677354873022057,1.201147736131549,0.10276403025807301,0.631471284663526,0.9817594626413936,True,1.0,-1.406263946449627,-1.1597077577969594,1.1754490716139658,0.9817594626413936
